ExhibitionId|BoothNum|NewNav|Sharp|NewSPC|Hall|Fx
353|6.2P83|636,159,653,176|rect||6.2H|
353|6.2P84|620,159,637,176|rect||6.2H|
353|6.2P85|604,159,620,176|rect||6.2H|
353|6.2P86|587,159,604,176|rect||6.2H|
353|6.2P87|555,159,588,176|rect||6.2H|
353|6.2Q01|466,676,489,694|rect||6.2H|
353|6.2Q02|445,676,467,694|rect||6.2H|
353|6.2Q03|423,676,446,694|rect||6.2H|
353|6.2Q04|402,676,424,694|rect||6.2H|
353|6.2Q05|380,676,402,694|rect||6.2H|
353|6.2Q06|358,676,381,694|rect||6.2H|
353|6.2Q11|321,676,343,694|rect||6.2H|
353|6.2Q12|299,676,322,694|rect||6.2H|
353|6.2Q13|278,676,300,694|rect||6.2H|
353|6.2Q14|256,676,278,694|rect||6.2H|
353|6.2Q15|234,676,257,694|rect||6.2H|
353|6.2Q16|213,676,235,694|rect||6.2H|
353|6.2Q21|181,676,192,694|rect||6.2H|
353|6.2Q22|170,676,182,694|rect||6.2H|
353|6.2Q23|159,676,170,694|rect||6.2H|
353|6.2Q24|148,676,160,694|rect||6.2H|
353|6.2Q31|110,679,133,696|rect||6.2H|
353|6.2Q32|110,663,133,680|rect||6.2H|
353|6.2Q33|110,647,133,664|rect||6.2H|
353|6.2Q34|110,631,133,648|rect||6.2H|
353|6.2Q35|110,614,133,632|rect||6.2H|
353|6.2Q36|110,598,133,615|rect||6.2H|
353|6.2Q37|110,582,133,599|rect||6.2H|
353|6.2Q38|110,566,133,583|rect||6.2H|
353|6.2Q39|110,550,133,567|rect||6.2H|
353|6.2Q40|110,534,133,551|rect||6.2H|
353|6.2Q41|110,518,133,534|rect||6.2H|
353|6.2Q42|110,502,133,518|rect||6.2H|
353|6.2Q43|110,486,133,502|rect||6.2H|
353|6.2Q44|110,470,133,486|rect||6.2H|
353|6.2Q45|110,445,133,470|rect||6.2H|
353|6.2Q46|110,421,133,446|rect||6.2H|
353|6.2R01|474,642,497,661|rect||6.2H|
353|6.2R02|472,620,497,642|rect||6.2H|
353|6.2R05|458,642,474,661|rect||6.2H|
353|6.2R06|455,620,473,642|rect||6.2H|
353|6.2R07|442,642,459,661|rect||6.2H|
353|6.2R08|431,620,456,642|rect||6.2H|
353|6.2R11|426,642,442,661|rect||6.2H|
353|6.2R13|410,642,426,661|rect||6.2H|
353|6.2R14|410,620,432,642|rect||6.2H|
353|6.2R15|388,642,410,661|rect||6.2H|
353|6.2R16|388,620,410,642|rect||6.2H|
353|6.2R19|426,561,496,604|rect||6.2H|
353|6.2R20|386,561,426,604|rect||6.2H|
353|6.2R21|350,644,373,661|rect||6.2H|
353|6.2R22|350,620,373,645|rect||6.2H|
353|6.2R23|329,644,351,661|rect||6.2H|
353|6.2R24|329,620,351,645|rect||6.2H|
353|6.2R25|307,645,330,661|rect||6.2H|
353|6.2R26|307,620,330,645|rect||6.2H|
353|6.2R27|286,645,308,661|rect||6.2H|
353|6.2R28|286,620,308,645|rect||6.2H|
353|6.2R29|264,644,286,661|rect||6.2H|
353|6.2R30|264,620,286,645|rect||6.2H|
353|6.2R31|346,582,370,604|rect||6.2H|
353|6.2R32|346,562,370,582|rect||6.2H|
353|6.2R33|321,582,346,604|rect||6.2H|
353|6.2R34|330,561,346,582|rect||6.2H|
353|6.2R35|305,582,322,604|rect||6.2H|
353|6.2R36|304,561,330,583|rect||6.2H|
353|6.2R37|288,582,306,604|rect||6.2H|
353|6.2R38|288,561,305,583|rect||6.2H|
353|6.2R39|264,582,289,604|rect||6.2H|
353|6.2R40|264,561,289,583|rect||6.2H|
353|6.2R41|232,636,249,661|rect||6.2H|
353|6.2R42|232,614,249,637|rect||6.2H|
353|6.2R43|232,593,249,615|rect||6.2H|
353|6.2R45|232,561,249,594|rect||6.2H|
353|6.2R46|216,636,232,661|rect||6.2H|
353|6.2R47|216,614,232,636|rect||6.2H|
353|6.2R48|216,593,232,615|rect||6.2H|
353|6.2R49|216,561,233,594|rect||6.2H|
353|6.2R51|170,634,194,661|rect||6.2H|
353|6.2R53|170,609,194,634|rect||6.2H|
353|6.2R55|170,588,194,609|rect||6.2H|
353|6.2R57|170,561,194,588|rect||6.2H|
353|6.2R63|148,609,170,661|rect||6.2H|
353|6.2R65|148,585,170,609|rect||6.2H|
353|6.2R67|148,561,170,585|rect||6.2H|
353|6.2S01|432,421,497,540|rect||6.2H|
353|6.2S09|394,502,432,540|rect||6.2H|
353|6.2S11|394,421,433,502|rect||6.2H|
353|6.2S21|323,421,378,539|rect||6.2H|
353|6.2S25|264,464,308,540|rect||6.2H|
353|6.2S31|264,421,308,465|rect||6.2H|
353|6.2S32|232,507,248,540|rect||6.2H|
353|6.2S34|232,486,249,502|rect||6.2H|
353|6.2S36|232,453,249,486|rect||6.2H|
353|6.2S37|232,421,249,454|rect||6.2H|
353|6.2S41|215,524,233,540|rect||6.2H|
353|6.2S42|216,507,232,524|rect||6.2H|
353|6.2S43|216,501,248,507|rect||6.2H|
353|6.2S44|216,485,232,502|rect||6.2H|
353|6.2S45|216,469,232,486|rect||6.2H|
353|6.2S46|216,453,232,469|rect||6.2H|
353|6.2S47|216,421,232,453|rect||6.2H|
353|6.2S51|170,507,194,540|rect||6.2H|
353|6.2S52|170,486,194,507|rect||6.2H|
353|6.2S53|170,464,195,486|rect||6.2H|
353|6.2S55|170,422,194,464|rect||6.2H|
353|6.2S61|149,515,170,539|rect||6.2H|
353|6.2S63|149,499,170,516|rect||6.2H|
353|6.2S65|149,475,170,499|rect||6.2H|
353|6.2S67|149,421,170,475|rect||6.2H|
353|6.2T01|389,280,496,388|rect||6.2H|
353|6.2T21|314,280,372,389|rect||6.2H|
353|6.2T31|272,280,314,389|rect||6.2H|
353|6.2T41|216,313,256,389|rect||6.2H|
353|6.2T47|216,281,257,313|rect||6.2H|
353|6.2T51|170,346,194,389|rect||6.2H|
353|6.2T53|170,323,194,346|rect||6.2H|
353|6.2T55|170,302,194,324|rect||6.2H|
353|6.2T57|149,275,194,302|rect||6.2H|
353|6.2T61|149,318,170,389|rect||6.2H|
353|6.2T65|149,302,170,318|rect||6.2H|
353|6.2U01|431,192,496,259|rect||6.2H|
353|6.2U05|383,216,432,259|rect||6.2H|
353|6.2U07|407,192,431,216|rect||6.2H|
353|6.2U09|383,192,408,216|rect||6.2H|
353|6.2U11|334,224,366,260|rect||6.2H|
353|6.2U13|334,192,366,224|rect||6.2H|
353|6.2U21|299,192,334,259|rect||6.2H|
353|6.2U31|249,224,283,259|rect||6.2H|
353|6.2U33|248,192,283,224|rect||6.2H|
353|6.2U41|216,224,249,259|rect||6.2H|
353|6.2U43|216,192,248,224|rect||6.2H|
353|6.2U51|170,221,194,254|rect||6.2H|
353|6.2U53|170,192,194,222|rect||6.2H|
353|6.2U55|149,222,170,254|rect||6.2H|
353|6.2U57|149,192,170,222|rect||6.2H|
353|6.2W01|455,159,490,176|rect||6.2H|
353|6.2W04|423,160,455,176|rect||6.2H|
353|6.2W05|390,160,423,176|rect||6.2H|
353|6.2W06|358,159,390,176|rect||6.2H|
353|6.2W10|310,160,342,175|rect||6.2H|
353|6.2W12|289,160,310,175|rect||6.2H|
353|6.2W13|278,160,289,175|rect||6.2H|
353|6.2W14|256,160,278,175|rect||6.2H|
353|6.2W15|234,160,256,175|rect||6.2H|
353|6.2W16|214,160,234,175|rect||6.2H|
353|6.2W21|170,160,191,176|rect||6.2H|
353|6.2W22|149,160,170,176|rect||6.2H|
353|6.2W31|110,159,133,179|rect||6.2H|
353|6.2W32|110,178,133,195|rect||6.2H|
353|6.2W33|110,194,133,211|rect||6.2H|
353|6.2W34|110,210,133,227|rect||6.2H|
353|6.2W35|110,226,133,243|rect||6.2H|
353|6.2W36|110,242,133,276|rect||6.2H|
353|6.2W38|110,275,133,292|rect||6.2H|
353|6.2W39|110,291,133,308|rect||6.2H|
353|6.2W40|110,307,133,325|rect||6.2H|
353|6.2W41|110,324,133,340|rect||6.2H|
353|6.2W42|110,339,133,357|rect||6.2H|
353|6.2W43|110,356,133,389|rect||6.2H|
353|7.1A01|385,687,494,712|rect||7.1H|
353|7.1A11|494,634,511,671|rect||7.1H|
353|7.1A15|494,605,510,634|rect||7.1H|
353|7.1A19|494,535,511,605|rect||7.1H|
353|7.1A61|598,694,666,710|rect||7.1H|
353|7.1A63|666,694,690,710|rect||7.1H|
353|7.1A65|690,694,716,710|rect||7.1H|
353|7.1A67|716,694,750,710|rect||7.1H|
353|7.1A71|767,694,802,710|rect||7.1H|
353|7.1A73|802,694,836,710|rect||7.1H|
353|7.1A75|836,694,859,710|rect||7.1H|
353|7.1A77|859,694,899,710|rect||7.1H|
353|7.1A81|922,693,959,711|rect||7.1H|
353|7.1A83|959,693,982,711|rect||7.1H|
353|7.1A85|982,693,1022,711|rect||7.1H|
353|7.1A87|1022,693,1068,711|rect||7.1H|
353|7.1B01|294,619,361,619,362,688,293,618|poly||7.1H|
353|7.1B12|384,602,408,671|rect||7.1H|
353|7.1B13|384,567,407,602|rect||7.1H|
353|7.1B14|384,536,425,568|rect||7.1H|
353|7.1B15|408,636,426,670|rect||7.1H|
353|7.1B17|407,602,426,636|rect||7.1H|
353|7.1B19|407,567,426,602|rect||7.1H|
353|7.1B21|442,627,459,671|rect||7.1H|
353|7.1B22|459,627,476,671|rect||7.1H|
353|7.1B25|442,604,459,627|rect||7.1H|
353|7.1B26|459,604,477,627|rect||7.1H|
353|7.1B27|442,570,459,605|rect||7.1H|
353|7.1B28|459,570,477,605|rect||7.1H|
353|7.1B29|442,536,459,570|rect||7.1H|
353|7.1B30|459,536,477,570|rect||7.1H|
353|7.1B61|598,642,655,676|rect||7.1H|
353|7.1B62|655,659,681,677|rect||7.1H|
353|7.1B63|655,642,682,659|rect||7.1H|
353|7.1B64|681,659,716,677|rect||7.1H|
353|7.1B65|681,642,750,659|rect||7.1H|
353|7.1B66|716,659,750,676|rect||7.1H|
353|7.1B71|767,658,802,677|rect||7.1H|
353|7.1B72|767,642,802,659|rect||7.1H|
353|7.1B73|802,658,836,677|rect||7.1H|
353|7.1B74|802,642,837,658|rect||7.1H|
353|7.1B75|836,659,865,677|rect||7.1H|
353|7.1B76|836,642,865,659|rect||7.1H|
353|7.1B77|865,659,899,677|rect||7.1H|
353|7.1B78|865,642,899,659|rect||7.1H|
353|7.1B81|922,658,957,677|rect||7.1H|
353|7.1B82|922,642,956,658|rect||7.1H|
353|7.1B83|956,658,979,677|rect||7.1H|
353|7.1B84|956,642,980,658|rect||7.1H|
353|7.1B85|979,659,1003,677|rect||7.1H|
353|7.1B86|979,642,1003,658|rect||7.1H|
353|7.1B87|1003,659,1035,677|rect||7.1H|
353|7.1B88|1003,642,1034,658|rect||7.1H|
353|7.1B89|1034,658,1069,677|rect||7.1H|
353|7.1B90|1034,642,1069,658|rect||7.1H|
353|7.1D01|247,562,326,562,327,602,270,602,246,580,246,563|poly||7.1H|
353|7.1D03|246,535,327,562|rect||7.1H|
353|7.1D07|327,536,362,602|rect||7.1H|
353|7.1D61|598,590,739,625|rect||7.1H|
353|7.1D65|598,550,687,590|rect||7.1H|
353|7.1D67|687,550,738,590|rect||7.1H|
353|7.1D71|756,590,826,625|rect||7.1H|
353|7.1D73|825,590,859,625|rect||7.1H|
353|7.1D75|859,590,899,624|rect||7.1H|
353|7.1D77|756,550,899,590|rect||7.1H|
353|7.1D81|922,590,957,625|rect||7.1H|
353|7.1D83|957,590,994,624|rect||7.1H|
353|7.1D85|922,550,994,590|rect||7.1H|
353|7.1D91|1011,598,1034,624|rect||7.1H|
353|7.1D93|1011,578,1034,598|rect||7.1H|
353|7.1D95|1011,550,1035,578|rect||7.1H|
353|7.1D97|1034,590,1069,625|rect||7.1H|
353|7.1D99|1034,550,1069,590|rect||7.1H|
353|7.1E01|166,490,229,490,229,535,211,535,165,489|poly||7.1H|
353|7.1E03|140,421,178,490|rect||7.1H|
353|7.1E05|177,421,230,490|rect||7.1H|
353|7.1E11|247,481,324,513|rect||7.1H|
353|7.1E15|247,420,324,481|rect||7.1H|
353|7.1E17|324,420,362,513|rect||7.1H|
353|7.1E21|385,421,511,513|rect||7.1H|
353|7.1E61|598,421,666,527|rect||7.1H|
353|7.1E65|666,484,739,527|rect||7.1H|
353|7.1E67|666,421,738,484|rect||7.1H|
353|7.1E71|756,483,899,527|rect||7.1H|
353|7.1E75|756,420,859,483|rect||7.1H|
353|7.1E77|859,420,899,483|rect||7.1H|
353|7.1E81|922,482,994,527|rect||7.1H|
353|7.1E83|994,482,1069,527|rect||7.1H|
353|7.1E85|922,420,982,482|rect||7.1H|
353|7.1E87|982,421,1069,482|rect||7.1H|
353|7.1J01|83,306,135,386|rect||7.1H|
353|7.1J05|135,346,230,385|rect||7.1H|
353|7.1J07|135,305,230,345|rect||7.1H|
353|7.1J11|253,334,333,386|rect||7.1H|
353|7.1J17|252,305,333,334|rect||7.1H|
353|7.1J19|333,305,384,386|rect||7.1H|
353|7.1J21|402,305,430,386|rect||7.1H|
353|7.1J25|430,305,511,385|rect||7.1H|
353|7.1J61|598,305,685,386|rect||7.1H|
353|7.1J65|685,327,750,385|rect||7.1H|
353|7.1J67|685,305,750,327|rect||7.1H|
353|7.1J71|767,328,830,386|rect||7.1H|
353|7.1J74|830,328,899,386|rect||7.1H|
353|7.1J75|767,305,848,328|rect||7.1H|
353|7.1J79|847,305,899,328|rect||7.1H|
353|7.1J81|922,305,974,386|rect||7.1H|
353|7.1J83|974,339,1069,386|rect||7.1H|
353|7.1J85|974,305,1069,339|rect||7.1H|
353|7.1L01|83,236,172,283|rect||7.1H|
353|7.1L02|172,236,230,283|rect||7.1H|
353|7.1L03|83,207,230,236|rect||7.1H|
353|7.1L07|253,247,327,282|rect||7.1H|
353|7.1L09|252,207,293,247|rect||7.1H|
353|7.1L11|293,207,328,248|rect||7.1H|
353|7.1L15|344,207,386,282|rect||7.1H|
353|7.1L21|402,230,425,282|rect||7.1H|
353|7.1L23|402,207,425,230|rect||7.1H|
353|7.1L25|425,236,466,282|rect||7.1H|
353|7.1L29|425,207,466,236|rect||7.1H|
353|7.1L61|598,236,750,282|rect||7.1H|
353|7.1L63|598,202,750,236|rect||7.1H|
353|7.1L71|767,230,790,282|rect||7.1H|
353|7.1L72|790,230,825,282|rect||7.1H|
353|7.1L73|767,196,825,230|rect||7.1H|
353|7.1L75|842,225,865,282|rect||7.1H|
353|7.1L76|865,225,899,282|rect||7.1H|
353|7.1L77|842,196,899,225|rect||7.1H|
353|7.1L81|922,236,1069,283|rect||7.1H|
353|7.1L85|922,195,994,236|rect||7.1H|
353|7.1L87|994,195,1069,236|rect||7.1H|
353|7.1P01|14,356,32,386|rect||7.1H|
353|7.1P03|14,333,32,357|rect||7.1H|
353|7.1P05|14,310,32,334|rect||7.1H|
353|7.1P07|14,275,31,310|rect||7.1H|
353|7.1P09|14,242,32,267|rect||7.1H|
353|7.1P11|14,218,32,242|rect||7.1H|
353|7.1P15|14,207,32,218|rect||7.1H|
353|7.1P17|14,172,32,208|rect||7.1H|
353|7.1P19|14,141,32,165|rect||7.1H|
353|7.1P21|83,141,157,190|rect||7.1H|
353|7.1P23|157,141,230,190|rect||7.1H|
353|7.1P25|253,142,287,190|rect||7.1H|
353|7.1P26|287,142,314,190|rect||7.1H|
353|7.1P27|330,141,356,190|rect||7.1H|
353|7.1P28|356,141,386,190|rect||7.1H|
353|7.1P29|402,141,430,190|rect||7.1H|
353|7.1P31|430,142,466,190|rect||7.1H|
353|7.1P33|482,150,511,282|rect||7.1H|
353|7.1P61|598,142,690,184|rect||7.1H|
353|7.1P67|690,142,750,184|rect||7.1H|
353|7.1P71|767,141,848,179|rect||7.1H|
353|7.1P77|848,141,900,179|rect||7.1H|
353|7.1P81|922,141,997,178|rect||7.1H|
353|7.1P85|997,141,1068,178|rect||7.1H|
353|7.1Q01|1155,574,1173,610|rect||7.1H|
353|7.1Q03|1155,608,1173,632|rect||7.1H|
353|7.1Q07|1155,632,1173,654|rect||7.1H|
353|7.1Q09|1155,654,1173,689|rect||7.1H|
353|7.1Q15|1191,693,1226,711|rect||7.1H|
353|7.1Q17|1226,693,1261,711|rect||7.1H|
353|7.1Q19|1278,693,1314,711|rect||7.1H|
353|7.1Q21|1313,693,1339,711|rect||7.1H|
353|7.1Q23|1339,693,1362,711|rect||7.1H|
353|7.1Q25|1362,693,1414,711|rect||7.1H|
353|7.1Q27|1438,693,1474,711|rect||7.1H|
353|7.1Q29|1473,693,1491,711|rect||7.1H|
353|7.1Q31|1514,658,1531,693|rect||7.1H|
353|7.1Q32|1514,639,1532,658|rect||7.1H|
353|7.1Q33|1514,626,1532,640|rect||7.1H|
353|7.1Q37|1514,581,1532,627|rect||7.1H|
353|7.1Q39|1514,558,1532,582|rect||7.1H|
353|7.1Q41|1514,535,1532,559|rect||7.1H|
353|7.1Q43|1514,512,1532,536|rect||7.1H|
353|7.1Q45|1514,489,1532,513|rect||7.1H|
353|7.1Q47|1514,421,1532,490|rect||7.1H|
353|7.1R01|1190,646,1233,674|rect||7.1H|
353|7.1R03|1250,646,1414,675|rect||7.1H|
353|7.1R05|1438,646,1497,675|rect||7.1H|
353|7.1R11|1190,546,1235,630|rect||7.1H|
353|7.1R13|1253,596,1293,631|rect||7.1H|
353|7.1R17|1379,590,1414,630|rect||7.1H|
353|7.1R19|1438,604,1467,630|rect||7.1H|
353|7.1R21|1467,604,1497,630|rect||7.1H|
353|7.1R23|1253,546,1293,597|rect||7.1H|
353|7.1R25|1310,546,1362,630|rect||7.1H|
353|7.1R27|1379,546,1414,590|rect||7.1H|
353|7.1R29|1438,546,1480,605|rect||7.1H|
353|7.1R47|1479,582,1496,605|rect||7.1H|
353|7.1R49|1479,546,1496,582|rect||7.1H|
353|7.1S01|1155,420,1225,481|rect||7.1H|
353|7.1S05|1155,481,1277,525|rect||7.1H|
353|7.1S09|1225,420,1277,481|rect||7.1H|
353|7.1S11|1293,481,1357,525|rect||7.1H|
353|7.1S13|1293,420,1339,481|rect||7.1H|
353|7.1S15|1356,481,1414,525|rect||7.1H|
353|7.1S19|1338,420,1414,482|rect||7.1H|
353|7.1S21|1438,484,1496,524|rect||7.1H|
353|7.1S31|1438,420,1496,484|rect||7.1H|
353|7.1T01|1154,322,1414,387|rect||7.1H|
353|7.1T21|1437,322,1494,387|rect||7.1H|
353|7.1U01|1190,265,1293,299|rect||7.1H|
353|7.1U03|1190,242,1242,265|rect||7.1H|
353|7.1U05|1241,242,1293,265|rect||7.1H|
353|7.1U07|1310,242,1362,299|rect||7.1H|
353|7.1U09|1362,264,1414,299|rect||7.1H|
353|7.1U11|1437,270,1494,299|rect||7.1H|
353|7.1U13|1362,242,1414,266|rect||7.1H|
353|7.1U15|1437,242,1494,270|rect||7.1H|
353|7.1U21|1190,198,1242,225|rect||7.1H|
353|7.1U25|1242,198,1294,225|rect||7.1H|
353|7.1U27|1310,198,1388,225|rect||7.1H|
353|7.1U29|1437,198,1494,226|rect||7.1H|
353|7.1U31|1190,175,1242,199|rect||7.1H|
353|7.1U33|1241,175,1294,199|rect||7.1H|
353|7.1U35|1310,175,1362,199|rect||7.1H|
353|7.1U37|1362,175,1388,199|rect||7.1H|
353|7.1U39|1388,175,1414,224|rect||7.1H|
353|7.1U45|1437,175,1494,199|rect||7.1H|
353|7.1W01|1155,248,1173,283|rect||7.1H|
353|7.1W05|1155,223,1173,248|rect||7.1H|
353|7.1W07|1155,201,1173,224|rect||7.1H|
353|7.1W09|1155,174,1173,202|rect||7.1H|
353|7.1W11|1169,141,1204,158|rect||7.1H|
353|7.1W15|1203,141,1227,159|rect||7.1H|
353|7.1W17|1226,141,1262,159|rect||7.1H|
353|7.1W21|1278,141,1314,159|rect||7.1H|
353|7.1W23|1313,141,1346,159|rect||7.1H|
353|7.1W25|1345,141,1414,159|rect||7.1H|
353|7.1W31|1437,141,1460,158|rect||7.1H|
353|7.1W35|1460,141,1495,158|rect||7.1H|
353|7.1W41|1514,161,1531,185|rect||7.1H|
353|7.1W43|1514,184,1531,209|rect||7.1H|
353|7.1W45|1514,208,1531,231|rect||7.1H|
353|7.1W47|1514,230,1531,295|rect||7.1H|
353|7.1W51|1514,294,1531,318|rect||7.1H|
353|7.1W53|1514,317,1531,352|rect||7.1H|
353|7.1W55|1514,351,1531,386|rect||7.1H|
353|7.2A01|339,667,396,702|rect||7.2H|
353|7.2A21|396,668,414,702|rect||7.2H|
353|7.2A31|430,668,483,702|rect||7.2H|
353|7.2A51|483,667,558,702|rect||7.2H|
353|7.2A61|609,667,686,702|rect||7.2H|
353|7.2A65|686,668,750,702|rect||7.2H|
353|7.2A71|774,667,857,702|rect||7.2H|
353|7.2A75|856,667,901,702|rect||7.2H|
353|7.2A81|918,668,991,702|rect||7.2H|
353|7.2A85|991,667,1069,702|rect||7.2H|
353|7.2B01|302,602,413,650|rect||7.2H|
353|7.2B31|430,602,448,651|rect||7.2H|
353|7.2B51|447,602,558,651|rect||7.2H|
353|7.2B61|609,605,718,651|rect||7.2H|
353|7.2B65|717,605,751,651|rect||7.2H|
353|7.2B71|773,605,850,651|rect||7.2H|
353|7.2B73|850,627,902,651|rect||7.2H|
353|7.2B75|850,605,901,628|rect||7.2H|
353|7.2B81|918,634,992,650|rect||7.2H|
353|7.2B83|918,604,993,634|rect||7.2H|
353|7.2B85|992,605,1069,651|rect||7.2H|
353|7.2C01|274,522,336,580|rect||7.2H|
353|7.2C21|337,554,368,580|rect||7.2H|
353|7.2C23|368,554,413,580|rect||7.2H|
353|7.2C25|336,523,414,554|rect||7.2H|
353|7.2C31|430,523,470,580|rect||7.2H|
353|7.2C51|470,523,558,580|rect||7.2H|
353|7.2C61|609,531,691,589|rect||7.2H|
353|7.2C65|691,531,748,589|rect||7.2H|
353|7.2C71|771,532,810,589|rect||7.2H|
353|7.2C75|810,531,901,589|rect||7.2H|
353|7.2C81|918,532,981,588|rect||7.2H|
353|7.2C85|981,532,1068,588|rect||7.2H|
353|7.2D01|149,459,242,460,243,554|poly||7.2H|
353|7.2D05|149,414,203,461|rect||7.2H|
353|7.2D11|203,415,242,461|rect||7.2H|
353|7.2D21|266,483,334,506|rect||7.2H|
353|7.2D25|266,414,334,483|rect||7.2H|
353|7.2D31|334,483,413,506|rect||7.2H|
353|7.2D35|334,415,413,484|rect||7.2H|
353|7.2D41|430,415,558,506|rect||7.2H|
353|7.2D61|607,414,673,509|rect||7.2H|
353|7.2D69|673,415,751,509|rect||7.2H|
353|7.2D71|773,415,849,509|rect||7.2H|
353|7.2D75|849,414,915,510|rect||7.2H|
353|7.2D81|933,415,1003,509|rect||7.2H|
353|7.2D85|1004,414,1069,510|rect||7.2H|
353|7.2J01|98,346,133,381|rect||7.2H|
353|7.2J03|98,330,115,346|rect||7.2H|
353|7.2J05|115,329,132,346|rect||7.2H|
353|7.2J11|133,329,158,380|rect||7.2H|
353|7.2J21|174,346,208,381|rect||7.2H|
353|7.2J23|174,329,209,346|rect||7.2H|
353|7.2J25|208,346,243,380|rect||7.2H|
353|7.2J27|209,330,242,346|rect||7.2H|
353|7.2J31|266,301,305,380|rect||7.2H|
353|7.2J33|266,261,306,301|rect||7.2H|
353|7.2J35|305,318,347,381|rect||7.2H|
353|7.2J37|305,262,347,318|rect||7.2H|
353|7.2J41|365,301,408,381|rect||7.2H|
353|7.2J43|365,261,408,301|rect||7.2H|
353|7.2J45|407,301,450,381|rect||7.2H|
353|7.2J47|408,261,430,278|rect||7.2H|
353|7.2J49|430,262,450,301|rect||7.2H|
353|7.2J51|467,293,512,381|rect||7.2H|
353|7.2J53|466,261,495,293|rect||7.2H|
353|7.2J55|512,293,558,380|rect||7.2H|
353|7.2J57|495,262,558,293|rect||7.2H|
353|7.2J61|608,270,723,381|rect||7.2H|
353|7.2J71|739,270,811,381|rect||7.2H|
353|7.2J81|828,301,907,381|rect||7.2H|
353|7.2J83|827,269,867,301|rect||7.2H|
353|7.2J85|867,269,907,302|rect||7.2H|
353|7.2J91|930,286,1003,381|rect||7.2H|
353|7.2J93|930,269,1003,286|rect||7.2H|
353|7.2J95|1003,269,1069,381|rect||7.2H|
353|7.2K01|98,287,132,312|rect||7.2H|
353|7.2K03|98,261,130,286|rect||7.2H|
353|7.2K11|131,286,161,313|rect||7.2H|
353|7.2K13|129,262,161,286|rect||7.2H|
353|7.2K21|178,283,209,312|rect||7.2H|
353|7.2K23|178,261,209,283|rect||7.2H|
353|7.2K25|209,278,243,313|rect||7.2H|
353|7.2K27|208,262,242,278|rect||7.2H|
353|7.2L01|98,173,150,238|rect||7.2H|
353|7.2L11|150,205,170,238|rect||7.2H|
353|7.2L13|150,173,170,205|rect||7.2H|
353|7.2L21|186,216,206,238|rect||7.2H|
353|5.2T69|106,556,126,579|rect||5.2H|
353|5.2U03|427,602,473,646|rect||5.2H|
353|5.2U09|427,646,474,672|rect||5.2H|
353|5.2U21|371,602,410,637|rect||5.2H|
353|5.2U29|372,637,410,672|rect||5.2H|
353|5.2U31|338,602,372,637|rect||5.2H|
353|5.2U39|337,637,372,672|rect||5.2H|
353|5.2U41|285,602,320,637|rect||5.2H|
353|5.2U45|286,637,320,672|rect||5.2H|
353|5.2U46|250,602,285,637|rect||5.2H|
353|5.2U49|250,637,286,672|rect||5.2H|
353|5.2U51|198,602,234,637|rect||5.2H|
353|5.2U55|198,637,233,672|rect||5.2H|
353|5.2U56|172,602,198,650|rect||5.2H|
353|5.2U59|172,649,198,672|rect||5.2H|
353|5.2U61|123,602,150,648|rect||5.2H|
353|5.2U65|123,648,150,672|rect||5.2H|
353|5.2U66|106,602,124,637|rect||5.2H|
353|5.2U69|106,637,123,672|rect||5.2H|
353|5.2W01|432,689,473,712|rect||5.2H|
353|5.2W03|406,689,432,712|rect||5.2H|
353|5.2W05|381,689,406,712|rect||5.2H|
353|5.2W07|355,689,381,712|rect||5.2H|
353|5.2W09|328,689,354,712|rect||5.2H|
353|5.2W11|276,690,312,712|rect||5.2H|
353|5.2W12|250,690,277,712|rect||5.2H|
353|5.2W13|224,690,250,712|rect||5.2H|
353|5.2W15|198,689,226,712|rect||5.2H|
353|5.2W16|173,689,198,712|rect||5.2H|
353|5.2W18|125,689,150,712|rect||5.2H|
353|5.2W19|106,689,125,712|rect||5.2H|
353|5.2W21|68,669,90,690|rect||5.2H|
353|5.2W22|68,648,90,669|rect||5.2H|
353|5.2W23|69,629,89,649|rect||5.2H|
353|5.2W25|68,608,89,629|rect||5.2H|
353|5.2W26|69,588,89,608|rect||5.2H|
353|5.2W28|69,568,89,589|rect||5.2H|
353|5.2W29|69,548,89,568|rect||5.2H|
353|5.2W30|69,527,89,547|rect||5.2H|
353|5.2W31|68,507,90,527|rect||5.2H|
353|5.2W32|68,467,90,507|rect||5.2H|
353|6.1|530,420,530,422|rect||6.1H|
353|6.1A01|1151,690,1214,713|rect||6.1H|
353|6.1A05|1099,690,1151,713|rect||6.1H|
353|6.1A11|1093,654,1129,672|rect||6.1H|
353|6.1A19|1093,554,1128,655|rect||6.1H|
353|6.1A61|934,690,1001,714|rect||6.1H|
353|6.1A65|908,690,935,714|rect||6.1H|
353|6.1A69|855,690,908,714|rect||6.1H|
353|6.1A71|781,690,834,714|rect||6.1H|
353|6.1A75|754,690,781,714|rect||6.1H|
353|6.1A79|702,690,754,713|rect||6.1H|
353|6.1A81|634,690,686,714|rect||6.1H|
353|6.1A85|581,690,634,713|rect||6.1H|
353|6.1A89|529,690,581,713|rect||6.1H|
353|6.1B01|1278,609,1322,609,1278,651,1278,609,1278,609|poly||6.1H|
353|6.1B11|1278,554,1353,553,1353,575,1335,590,1277,590|poly||6.1H|
353|6.1B21|1258,673,1261,669,1261,618,1238,618,1238,673|poly||6.1H|
353|6.1B27|1214,617,1238,673|rect||6.1H|
